,MemberNo,Gender,Age,WorkCity,FFPdate,Category
34569,37659,男,49.0,郑州,2012/2/21,0
34570,25603,男,33.0,北京,2013/1/31,3
34571,13256,男,47.0,龙海,2009/12/22,0
34572,2663,女,38.0,汕头,2007/9/11,1
34573,58187,男,,南海,2009/7/30,0
34574,31753,男,70.0,北京,2010/9/21,3
34575,5787,男,39.0,北京,2011/10/31,1
34576,46006,男,39.0,北京,2006/11/14,2
34577,42943,男,53.0,Seongdong-gu,2012/12/22,0
34578,36265,男,,广州,2011/9/14,1
34579,34717,女,48.0,大连,2010/4/16,0
34580,12293,男,54.0,南京,2008/5/26,2
34581,21571,男,55.0,郑州,2008/9/8,2
34582,7555,女,38.0,沈阳市,2009/8/1,0
34583,37150,男,54.0,上海,2007/4/5,1
34584,29627,男,72.0,,2007/8/26,1
34585,39910,男,50.0,深圳,2009/7/10,2
34586,38252,男,40.0,中山,2005/8/20,2
34587,38336,男,50.0,湛江,2005/11/17,2
34588,23299,男,34.0,北京,2011/5/28,1
34589,7371,男,35.0,上海,2013/2/21,0
34590,828,女,45.0,北京,2006/9/14,2
34591,28492,女,34.0,上海市,2010/11/4,0
34592,365,男,27.0,佛山,2012/4/12,1
34593,52228,男,42.0,广东,2013/1/18,0
34594,40822,男,47.0,珠海,2010/8/27,0
34595,37435,男,31.0,广州,2010/6/14,0
34596,21679,男,41.0,深圳,2008/11/3,2
34597,47192,男,45.0,上海,2005/4/1,2
34598,48123,男,47.0,浏阳,2008/6/10,2
34599,43115,男,34.0,长春市,2013/1/5,0
34600,21451,男,32.0,上海,2008/8/2,2
34601,53068,男,28.0,沈阳市,2012/9/25,0
34602,24189,女,55.0,深圳,2011/11/3,1
34603,7775,男,47.0,福州,2010/12/15,0
34604,16212,男,27.0,广州,2012/12/3,0
34605,40159,男,54.0,大连,2010/3/29,1
34606,7916,女,38.0,沈阳,2012/11/20,0
34607,4435,女,53.0,青岛,2010/7/14,0
34608,11231,男,35.0,深圳,2005/7/8,2
34609,59452,男,38.0,深圳,2011/6/7,1
34610,61326,女,42.0,北京,2013/1/8,0
34611,54501,男,54.0,汕头,2012/10/30,0
34612,54640,男,40.0,合肥,2006/1/27,2
34613,12124,男,51.0,北京,2008/7/26,2
34614,11968,男,34.0,上海,2008/5/1,3
34615,26957,男,48.0,乌鲁木齐,2006/4/9,2
34616,20745,男,49.0,深圳,2007/10/25,2
34617,9948,男,50.0,重庆,2006/12/14,2
34618,46951,男,35.0,上海,2012/12/6,0
34619,28888,男,31.0,北京,2012/11/16,0
34620,54681,女,31.0,广州,2006/3/1,2
34621,52429,男,38.0,北京,2013/2/1,1
34622,62109,女,61.0,哈市,2011/3/12,0
34623,1637,女,32.0,中和,2012/2/14,0
34624,57342,男,34.0,广州,2008/7/15,2
34625,35369,男,33.0,晋江,2011/7/24,0
34626,42110,女,27.0,长沙市,2011/11/18,0
34627,28297,男,51.0,北京,2007/11/26,2
34629,42163,男,31.0,广州,2011/11/10,0
34630,12952,男,35.0,苏州,2009/3/27,1
34631,20818,男,50.0,北京,2005/10/22,2
34632,54303,男,61.0,广州,2011/6/24,0
34633,59338,男,33.0,上海,2011/5/21,0
34634,4158,男,37.0,广州,2009/12/7,1
34635,36564,男,46.0,北京,2006/1/18,2
34636,37566,男,37.0,广州市,2011/7/18,0
34637,55574,女,58.0,QUEZON CITY,2010/12/28,1
34638,2222,男,39.0,广州,2005/5/21,1
34639,50579,男,53.0,.,2011/5/8,3
34640,16383,男,35.0,北京,2012/12/28,0
34641,23147,男,30.0,北京,2011/2/3,0
34642,7467,男,52.0,朝阳,2013/1/3,0
34643,26742,男,45.0,延吉,2007/4/13,2
34644,57272,男,46.0,日进,2010/1/1,1
34645,41960,男,33.0,北京,2012/2/8,0
34646,61392,男,46.0,沈阳,2013/1/18,0
34647,18226,男,30.0,北京,2010/11/17,0
34648,41128,女,66.0,广州,2011/2/25,0
34649,26972,男,61.0,乌鲁木齐市,2006/4/7,2
34650,54745,男,34.0,深圳,2006/4/7,2
34651,17149,男,32.0,沈阳市,2012/5/21,0
34652,5437,男,37.0,南京,2012/4/11,0
34653,42173,男,42.0,广州,2011/12/21,0
34654,47219,男,72.0,深圳市,2005/4/8,2
34655,24921,男,48.0,上海,2013/1/15,0
34656,24677,男,62.0,揭阳,2012/12/14,0
34657,50302,男,37.0,深圳,2011/3/23,0
34658,4676,女,31.0,上海,2011/9/9,0
34659,42397,男,41.0,武汉,2012/7/25,0
34660,7003,男,50.0,宁波,2012/10/19,0
34661,51198,女,19.0,乌鲁木齐,2012/2/5,0
34662,46697,男,34.0,深圳市,2011/11/7,0
34663,1324,女,49.0,广州,2009/8/22,1
34664,21643,女,32.0,上海,2008/9/30,2
34665,43334,男,35.0,上海,2013/2/8,0
34666,47503,男,51.0,BUTTERWORTH,2007/11/3,1
34667,44310,男,45.0,大连,2011/4/12,1
34668,11155,男,41.0,广州,2005/5/10,2
34669,56212,男,50.0,,2005/4/6,2
34670,58748,女,31.0,武汉市,2010/8/22,3
34671,30356,女,35.0,广州,2008/9/24,2
34672,8625,男,51.0,长春,2007/4/8,2
34673,21165,女,36.0,北京,2008/3/23,3
34674,14919,女,53.0,广州,2012/9/19,0
34675,55582,女,33.0,佛山,2011/3/7,0
34676,37750,男,33.0,北京,2012/6/27,1
34677,55074,男,37.0,北京,2006/12/28,2
34678,55048,男,55.0,焦作,2006/12/30,1
34679,29434,女,49.0,顺德,2007/6/12,2
34680,8156,男,29.0,广州,2011/11/20,0
34681,875,男,42.0,深圳,2006/10/24,2
34682,23072,男,44.0,贵阳,2011/5/16,1
34683,24414,女,35.0,大连市,2012/3/18,0
34684,5227,男,50.0,哈尔滨,2011/3/15,1
34685,41209,男,49.0,长春市,2011/3/29,3
34686,10172,男,42.0,深圳,2007/5/30,3
34687,35066,男,47.0,北京,2010/9/1,0
34688,26740,男,55.0,延吉,2007/4/17,2
34689,45099,男,42.0,上海,2010/9/10,0
34690,27713,男,44.0,珠海,2006/4/9,2
34691,51711,男,57.0,深圳,2007/6/21,1
34692,35552,女,53.0,沈阳,2006/4/29,2
34693,21526,男,59.0,广州,2008/8/7,2
34694,28442,女,31.0,长沙,2010/6/23,0
34695,32610,男,50.0,,2011/9/3,1
34696,55544,男,43.0,上海,2010/10/20,0
34697,24027,男,61.0,北京,2011/11/1,0
34698,38507,女,38.0,咸阳,2007/6/12,2
34699,29942,男,40.0,,2008/3/24,3
34700,48125,男,58.0,长春,2008/3/21,1
34701,27415,男,38.0,沈阳,2012/4/12,0
34702,40626,男,39.0,北京,2010/4/19,1
34703,16717,男,41.0,杭州,2009/11/1,0
34704,9774,男,35.0,上海,2006/8/9,2
34705,14840,男,34.0,北京,2012/9/4,1
34706,35458,男,44.0,沈阳,2005/10/10,2
34707,6087,男,48.0,温州,2011/11/5,0
34708,10646,男,34.0,昆山,2012/3/7,0
34709,34936,男,41.0,沈阳,2012/3/21,0
34710,51159,男,53.0,马鞍山市,2013/1/25,0
34711,54890,女,38.0,北京,2006/9/12,2
34712,49610,男,37.0,,2010/7/16,0
34713,55812,男,44.0,上海,2012/6/18,0
34714,977,男,38.0,长沙,2006/12/3,2
34715,58720,男,37.0,北京,2010/9/12,0
34716,24105,男,38.0,成都,2012/1/25,0
34717,3568,男,40.0,郑州,2008/9/1,2
34718,31630,男,52.0,番禺,2010/6/16,0
34719,22298,女,39.0,北京,2009/9/3,0
34720,36547,男,36.0,东莞,2006/1/14,2
34721,54940,女,40.0,北京,2006/10/12,2
34722,59788,女,56.0,长春,2011/10/22,1
34723,16985,男,42.0,哈尔滨,2012/9/14,0
34724,60893,男,35.0,.,2012/11/20,3
34725,40907,男,44.0,宁波,2011/3/2,0
34726,37731,男,47.0,深圳,2012/5/30,1
34727,25566,男,37.0,大连,2013/3/30,0
34728,35635,男,41.0,沈阳市,2006/10/31,2
34729,2359,男,34.0,北京,2005/9/29,2
34730,48600,男,45.0,北京,2007/3/24,2
34731,19028,男,52.0,北京,2006/10/20,3
34732,49685,男,49.0,上海,2010/8/13,0
34733,13993,女,53.0,上海,2010/12/12,0
34734,32567,男,37.0,深圳,2011/10/12,1
34735,60992,男,52.0,北京,2012/9/21,1
34736,5561,男,28.0,北京,2011/6/25,0
34737,34098,女,28.0,深圳,2012/12/7,0
34738,20442,男,49.0,TOKYO,2005/10/19,2
34739,13877,女,35.0,广州,2010/9/28,1
34740,52653,女,37.0,沈阳市,2010/4/28,3
34741,1639,男,33.0,宜宾,2012/2/20,0
34742,2926,男,47.0,上海,2007/12/23,2
34743,47522,男,47.0,朔州,2007/5/11,2
34744,62408,男,42.0,鄯善,2011/6/1,0
34745,57815,男,53.0,广州,2009/3/19,2
34746,41401,男,50.0,上海,2011/6/24,0
34747,15504,男,31.0,广州,2012/3/27,0
34748,44554,男,57.0,长春,2007/4/17,2
34749,56449,男,49.0,TOKYO,2005/11/18,3
34750,37522,男,57.0,北京,2011/1/3,0
34751,62948,男,66.0,乌鲁木齐,2008/1/5,2
34752,25030,女,29.0,广州,2012/11/11,0
34753,35098,女,32.0,北京,2010/10/25,0
34755,23773,男,46.0,北京,2012/4/25,0
34756,41513,男,32.0,广州,2011/7/13,0
34757,49725,女,53.0,珠海,2011/8/31,1
34758,7348,男,36.0,湘潭,2013/3/3,0
34759,52986,男,31.0,北京,2012/7/28,0
34760,10842,男,44.0,广州,2012/11/23,0
34761,22034,女,46.0,北京,2009/1/25,1
34762,33822,男,39.0,上海,2012/11/8,0
34763,32884,男,33.0,广州,2012/2/10,0
34764,54471,男,28.0,广州,2012/9/11,0
34765,41905,男,35.0,上海,2011/10/9,1
34766,40084,男,59.0,北京,2009/12/9,0
34767,36248,女,50.0,广州,2011/7/12,0
34768,18885,男,43.0,广州,2006/5/7,2
34769,38330,男,36.0,肇庆,2005/11/21,2
34770,40307,男,47.0,温州,2009/12/7,0
34771,49286,男,28.0,深圳,2009/12/5,1
34772,41593,男,49.0,沈阳,2011/10/19,0
34773,1904,男,27.0,广州,2013/1/9,0
34774,26414,女,47.0,乌鲁木齐,2010/4/14,0
34775,38643,男,52.0,深圳,2012/8/17,0
34776,51938,女,41.0,佛山市,2012/8/19,0
34777,30235,男,53.0,成都,2008/7/10,2
34778,31749,男,36.0,昆明,2010/8/26,1
34779,48839,男,39.0,上海,2008/12/16,2
34780,25920,女,47.0,大连,2011/6/2,0
34781,16148,男,65.0,广州,2012/11/9,0
34782,39488,男,46.0,中山,2008/10/8,2
34783,21988,女,47.0,武汉市,2009/7/2,2
34784,34091,男,32.0,北京,2012/11/22,1
34785,51256,女,30.0,佛山,2012/5/8,0
34786,29007,女,32.0,沈阳,2013/3/14,0
34787,30690,男,36.0,广州,2008/12/13,2
34788,6001,男,32.0,广州,2012/3/28,1
34789,23222,男,55.0,广州市,2011/6/1,0
34790,12741,男,47.0,VEDAT,2009/1/15,3
34791,37336,男,38.0,武汉市,2009/3/25,2
34792,62355,男,32.0,乌鲁木齐,2011/5/25,0
34793,58010,男,34.0,深圳,2009/3/6,2
34794,47917,女,37.0,北京,2008/2/7,2
34795,43771,男,49.0,Dong-gu,2011/10/1,0
34796,56491,男,48.0,长沙县,2007/6/1,2
34797,52656,男,37.0,青岛,2010/3/17,0
34798,62298,男,39.0,青岛,2010/7/31,0
34799,51243,女,39.0,长春市,2012/5/15,0
34800,35391,男,57.0,乌鲁木齐,2011/5/12,0
34801,23659,男,37.0,江阴,2011/6/28,0
34802,40607,男,82.0,深圳,2013/2/16,1
34803,45093,男,47.0,郑州,2010/4/20,3
34804,35013,女,31.0,本溪,2013/1/17,0
34805,12747,女,37.0,哈尔滨,2008/11/21,2
34806,40542,女,36.0,上海,2010/7/9,1
34807,26452,男,33.0,深圳,2010/12/2,1
34808,23969,男,38.0,深圳,2011/11/14,1
34809,41468,女,42.0,北京,2011/6/6,1
34810,35155,男,55.0,大庆,2011/3/26,0
34811,22252,女,55.0,北京,2009/9/5,0
34812,42859,男,66.0,HONG KONG,2012/10/23,0
34813,757,男,42.0,广州,2006/6/26,2
34814,42524,男,52.0,北京,2012/11/14,0
34815,38262,男,49.0,北京,2005/9/1,2
34816,1881,男,33.0,大连,2012/12/21,0
34817,12042,男,42.0,太原,2008/2/17,2
34818,30394,男,81.0,北京,2008/11/13,2
34819,36073,女,36.0,广州,2010/11/15,0
34820,1576,男,50.0,MANCHESTER,2011/10/12,0
34821,10708,男,28.0,扬州,2012/6/28,0
34822,31572,男,42.0,深圳,2010/4/16,3
34823,61282,男,56.0,深圳市,2013/1/3,0
34824,3226,男,47.0,北京,2008/10/14,2
34825,52878,男,40.0,本溪,2010/12/29,0
34826,17360,男,38.0,乌鲁木齐,2012/8/29,0
34827,9127,男,30.0,北京 ,2011/9/24,0
34828,16301,男,35.0,广州,2012/12/8,1
34829,36098,男,34.0,广州,2010/11/25,1
34830,39690,女,49.0,广州,2008/9/29,2
34831,31884,男,61.0,北京,2012/11/22,0
34832,15019,男,41.0,武汉,2012/5/26,1
34833,60507,男,41.0,深圳市,2012/5/11,1
34834,33797,女,44.0,北京,2012/8/10,3
34835,21060,女,31.0,深圳,2008/2/21,2
34836,10116,男,46.0,SYDNEY,2007/4/19,1
34837,36057,男,42.0,大连,2010/8/15,0
34838,56339,男,39.0,,2005/8/2,2
34839,10682,女,30.0,东莞,2012/1/24,0
34840,12865,男,31.0,大连,2009/7/19,1
34841,28645,女,42.0,深圳,2011/12/12,0
34842,41361,男,56.0,。,2011/11/28,0
34843,58512,女,50.0,,2010/7/18,3
34844,20674,女,38.0,成都,2008/3/27,2
34845,18959,女,46.0,珠海,2006/8/20,2
34846,31764,男,47.0,盐城,2010/12/30,1
34848,14480,男,51.0,Jung-gu,2012/6/12,1
34849,58572,男,53.0,广州市,2010/3/1,0
34850,39151,女,52.0,乌鲁木齐,2008/11/28,2
34851,30014,男,34.0,北京,2008/3/8,2
34852,38148,男,48.0,汕头,2005/5/1,2
34853,48094,男,47.0,大连,2008/3/15,2
34854,15358,男,46.0,香港　,2012/2/20,0
34855,59757,男,43.0,昆明,2012/4/11,3
34856,38440,男,47.0,,2007/7/1,3
34857,50979,女,57.0,武汉,2012/7/16,1
34858,36210,男,67.0,上海,2011/1/24,1
34859,52413,男,34.0,SEOUL,2013/2/2,0
34860,7500,男,45.0,丽水市,2009/11/11,0
34861,58132,男,46.0,苏州,2010/7/16,0
34862,48693,男,35.0,哈尔滨,2009/7/23,0
34863,49950,男,43.0,上海,2011/1/21,1
34864,6746,男,44.0,HABIKINO-SHI,2012/11/6,1
34865,49631,男,36.0,OSAKA-SHI,2012/11/29,1
34866,50506,女,36.0,上海,2011/7/13,0
34867,21267,男,39.0,广州,2008/7/11,2
34868,3352,女,45.0,深圳,2008/9/5,2
34869,6908,女,43.0,广州,2012/9/17,1
34870,46402,男,42.0,广州市,2009/8/18,1
34871,7886,男,35.0,沈阳,2011/9/13,1
34872,39137,男,28.0,厦门,2012/1/26,0
34873,19018,男,41.0,洛阳,2006/10/9,1
34874,12655,男,70.0,长沙,2009/4/16,3
34875,53449,男,43.0,乌鲁木齐,2011/8/28,0
34876,17624,女,48.0,大连,2005/12/5,2
34877,41166,男,45.0,.,2012/8/30,0
34878,42104,男,33.0,上海市,2011/11/8,0
34879,881,男,71.0,北京,2006/10/20,2
34880,57339,男,39.0,JAKARTA,2012/9/24,1
34881,12528,男,32.0,深圳,2008/9/6,2
34882,60232,女,28.0,陕西,2012/2/7,0
34883,17355,男,41.0,北京,2009/9/28,0
34884,49853,女,42.0,厦门,2012/4/20,0
34885,56130,男,67.0,上海,2005/1/13,2
34886,51597,男,41.0,兰州,2012/6/30,0
34887,13549,男,42.0,CUPERTNO,2011/11/17,1
34888,50458,男,41.0,株洲,2011/9/13,0
34889,57158,男,70.0,广州,2008/3/23,2
34890,33861,男,54.0,长春市,2012/8/1,1
34891,15279,男,33.0,leon,2012/2/18,0
34892,59751,男,67.0,威海,2011/8/30,0
34893,30328,男,45.0,兰州,2008/6/23,3
34894,6701,男,35.0,郑州,2012/11/2,0
34895,41398,男,45.0,深圳,2011/7/2,0
34896,56792,男,61.0,广州,2007/9/25,2
34897,46386,男,45.0,深圳市,2009/4/6,2
34898,16199,女,66.0,北京,2012/9/29,1
34899,44293,女,38.0,大庆,2011/10/20,1
34900,8733,女,33.0,沈阳,2008/10/20,2
34901,19554,女,47.0,　,2010/4/27,0
34902,45113,男,43.0,广州,2010/11/25,0
34903,3407,男,36.0,深圳,2008/11/1,2
34904,4475,男,44.0,成都,2010/2/8,0
34905,42078,男,28.0,乌鲁木齐,2011/11/24,1
34906,40229,男,46.0,北京市,2009/9/12,1
34907,18089,男,34.0,北京,2008/2/28,3
34908,39215,男,37.0,太原,2008/5/21,2
34909,52179,男,40.0,.,2012/10/7,1
34910,56262,男,38.0,广州,2005/4/22,2
34911,46380,男,34.0,深圳,2009/2/27,2
34912,39600,男,30.0,福鼎,2008/12/24,2
34913,6561,男,38.0,唐山,2012/5/16,1
34914,27255,男,31.0,广州,2011/1/13,0
34915,7527,男,52.0,大连,2009/10/10,0
34916,28155,男,40.0,上海,2007/3/21,2
34917,47029,男,38.0,广州,2013/3/7,0
34918,19452,男,36.0,烟台市,2008/9/4,2
34919,47905,男,47.0,青岛,2007/12/1,2
34920,26146,男,37.0,广州市,2012/5/23,0
34921,21753,女,34.0,广州,2009/1/22,2
34922,60824,女,38.0,哈尔滨,2012/11/15,0
34923,34040,男,64.0,太原,2012/11/21,0
34924,21121,女,29.0,广州市,2008/2/24,1
34925,58812,男,53.0,武汉,2010/5/28,0
34926,50070,男,65.0,武汉,2011/6/6,0
34927,5144,男,32.0,深圳,2011/2/6,0
34928,41902,女,30.0,沈阳,2011/9/5,0
34929,51560,女,38.0,北京,2012/7/14,1
34930,1862,男,26.0,深圳,2012/11/29,0
34931,51258,女,33.0,深圳,2012/2/24,1
34932,5113,男,57.0,Cambrige,2011/6/24,0
34933,753,男,70.0,,2006/7/1,2
34934,58258,女,31.0,四会,2009/9/25,1
34935,30687,男,42.0,北京,2009/2/13,1
34936,23617,男,47.0,深圳,2011/5/23,0
34937,6490,男,31.0,北京,2012/5/11,0
34938,42359,男,29.0,北京,2012/9/26,3
34939,48540,男,36.0,上海,2008/9/13,2
34940,45643,男,67.0,柳江,2006/3/7,2
34941,20602,男,58.0,广州,2007/7/3,2
34942,22170,女,45.0,Yeongdeungpo-gu,2011/9/11,1
34943,44007,男,48.0,成都,2011/12/8,3
34944,49328,男,44.0,深圳,2009/10/23,0
34945,25620,女,40.0,广州,2013/3/1,0
34946,12292,男,38.0,广州,2008/5/28,2
34947,19230,男,43.0,青岛,2007/2/22,2
34948,4478,男,38.0,北京,2009/12/31,1
34949,9304,男,32.0,广州,2012/3/1,1
34950,43624,女,37.0,青岛,2010/2/25,1
34951,43032,男,32.0,广州市,2012/9/21,0
34952,60569,男,31.0,北京,2012/5/8,1
34953,45066,男,45.0,郑州,2009/12/15,0
34954,35366,女,34.0,广州,2011/8/15,0
34955,31641,女,29.0,深圳,2010/5/14,0
34956,49604,女,35.0,铜梁,2010/3/15,0
34957,665,男,69.0,珠海,2006/5/15,2
34958,53898,男,42.0,哈尔滨,2007/12/2,2
34959,19640,女,29.0,广州,2010/12/22,0
34960,54520,男,31.0,广州,2012/12/5,0
34961,3919,男,38.0,深圳,2009/7/15,2
34962,4779,男,67.0,成都市,2010/9/23,0
34963,54242,女,56.0,番禺,2011/1/15,0
34964,22009,男,41.0,珠海,2009/7/1,2
34965,55089,男,66.0,北京,2007/1/7,2
34966,49097,女,54.0,香港,2009/11/9,0
34967,44781,女,48.0,长春,2008/3/25,2
34968,48472,男,41.0,长沙,2008/10/1,2
34969,33647,男,32.0,广州,2012/7/13,0
34970,20443,男,45.0,深圳,2005/10/3,2
34971,48119,女,37.0,乌鲁木齐,2008/4/7,2
34972,37408,男,38.0,上海,2010/3/12,1
34973,32798,男,36.0,龙口,2012/7/1,0
34974,6745,男,58.0,SAITAMA-SHI,2012/9/25,0
34975,58068,男,50.0,长春,2009/3/1,3
34976,62970,男,38.0,北京,2008/10/8,2
34977,33440,男,31.0,Gangseo-gu,2012/12/24,1
34978,26470,男,38.0,乌鲁木齐,2011/2/18,1
34979,11825,女,55.0,STRATHFIELD,2007/11/29,2
34980,12839,男,,北京,2009/11/14,0
34981,51884,女,27.0,深圳市,2012/10/1,0
34982,44914,男,32.0,PEK,2008/7/17,2
34983,15709,女,27.0,哈密,2012/10/14,1
34984,45316,男,39.0,北京,2011/9/14,0
34985,58805,男,34.0,东莞,2010/8/17,1
34986,14463,男,37.0,广州,2011/5/15,0
34987,42139,男,36.0,佛山,2011/12/14,0
34988,6760,男,48.0,北京,2012/12/18,0
34989,1510,男,33.0,,2011/6/12,0
34990,11517,男,47.0,北京,2007/8/2,2
34991,17866,女,40.0,大连,2008/7/16,2
34992,12327,男,37.0,大连,2009/5/6,2
34993,56540,男,46.0,CH-8043 ZURICH,2007/4/19,2
34994,25330,男,44.0,无锡,2012/11/25,0
34995,19253,男,47.0,高碑店,2007/2/17,2
34996,12097,女,39.0,北京,2008/4/29,2
34997,1713,男,33.0,上海,2012/6/10,0
34998,26354,男,33.0,北京,2013/1/25,0
34999,26887,男,41.0,北京,2007/9/5,2
35000,44559,男,55.0,沈阳,2005/12/30,2
35001,23465,男,56.0,太原,2011/9/11,0
35002,41696,男,39.0,平顶山,2011/11/7,0
35003,61482,男,35.0,KMGGROVE,2013/3/25,1
35004,46694,女,42.0,上海,2011/12/19,0
35005,45945,男,35.0,上海,2006/8/1,2
35006,43122,男,53.0,哈尔滨,2012/10/13,0
35007,11543,男,53.0,深圳,2007/7/25,2
35008,30086,男,44.0,北京,2008/4/13,2
35009,55630,女,43.0,广州,2011/6/7,1
35010,1305,男,33.0,上海,2009/1/12,2
35011,23979,男,29.0,桂林,2012/11/25,0
35012,42006,男,28.0,广州市,2011/10/16,0
35013,62512,女,57.0,沈阳,2005/10/31,2
35014,34227,男,48.0,上海,2013/2/7,0
35015,25471,女,27.0,北京,2013/1/22,0
35016,15373,女,32.0,深圳,2012/7/27,0
35017,11368,男,54.0,北京,2005/11/18,2
35018,35043,男,54.0,凤城市,2012/12/1,0
35019,37465,男,31.0,广州,2010/9/7,0
35020,46132,男,44.0,北京,2007/2/23,2
35021,10232,女,32.0,广州,2007/12/28,3
35022,42630,男,65.0,广州,2012/4/30,3
35023,59644,男,33.0,广州,2012/4/20,1
35024,36924,男,38.0,上海,2006/12/1,2
35025,47750,男,31.0,北京,2007/9/8,2
35026,28423,女,30.0,广州,2010/4/17,0
35027,45365,男,44.0,北京,2012/3/15,1
35028,59355,男,47.0,郑州市,2011/11/6,0
35029,20781,女,40.0,广州,2007/10/3,2
35030,37231,男,40.0,普宁,2007/6/28,2
35031,55254,男,63.0,,2007/5/8,2
35032,34976,女,55.0,辽阳,2011/12/2,0
35033,15980,男,51.0,Yeongdeungpo-gu,2012/10/24,0
35034,52509,男,39.0,BISHKEK,2013/2/25,0
35035,33948,女,33.0,青田县,2012/10/20,0
35036,56478,男,44.0,深圳,2007/6/25,2
35037,47590,男,41.0,深圳,2007/6/28,1
35038,5312,男,35.0,保定,2011/4/2,1
35039,33601,男,30.0,广州市,2012/6/24,0
35040,57220,男,35.0,广州,2008/5/14,2
35041,32621,男,34.0,深圳　,2012/1/24,0
35042,28369,男,34.0,无锡,2009/8/11,2
35043,8309,女,56.0,兰州,2011/1/6,0
35044,9588,男,60.0,厦门,2006/3/26,2
35045,24754,男,40.0,宜昌,2012/6/14,0
35046,22240,男,36.0,广州,2009/8/5,1
35047,55844,男,43.0,广州,2012/7/25,0
35048,42669,男,22.0,大连,2012/8/11,0
35049,6566,男,79.0,北京,2012/5/11,3
35050,5031,男,40.0,重庆,2011/2/28,0
35051,62719,男,43.0,大连,2008/8/24,2
35052,23968,男,35.0,长春,2011/10/29,1
35053,4831,男,28.0,南京,2011/6/26,0
35054,52605,女,30.0,沈阳,2010/4/5,0
35055,14275,男,27.0,深圳,2011/11/20,0
35056,42394,男,27.0,上海,2012/7/9,0
35057,54097,男,31.0,东莞,2010/1/12,0
35058,52744,男,57.0,长春市,2009/11/11,1
35059,41071,女,57.0,天津,2011/3/2,0
35060,50450,男,51.0,Dalseo-gu,2012/7/13,0
35061,28968,男,27.0,广州,2013/2/26,1
35062,19631,女,40.0,上海,2010/12/6,0
35063,53266,女,47.0,哈市,2010/2/2,0
35064,20705,女,47.0,,2008/9/15,2
35065,54997,男,60.0,北京,2006/11/1,2
35066,60452,男,35.0,北京,2012/8/14,0
35067,57883,男,68.0,深圳,2009/4/9,1
35068,55919,男,42.0,郑州,2012/10/30,0
35069,24971,男,46.0,上海,2012/8/20,0
35070,3441,男,41.0,北京,2009/8/27,3
35071,14928,男,56.0,,2013/3/4,0
35072,57101,男,43.0,HONG KONG,2008/9/2,1
35073,38322,女,35.0,广州,2005/11/3,2
35074,58639,男,62.0,,2010/6/11,3
35075,4629,男,34.0,北京,2010/4/25,0
35076,59190,男,47.0,大连,2010/11/1,0
35077,28456,男,60.0,天津,2010/8/10,3
35078,3932,男,44.0,南宁,2010/6/25,0
35079,43529,男,27.0,西安,2013/2/23,0
35080,16972,男,47.0,上海,2011/3/10,0
35081,18541,男,33.0,广州,2012/7/31,0
35082,43008,男,38.0,上海,2012/11/24,0
35083,27129,男,34.0,沈阳,2010/3/23,0
35084,20394,男,45.0,广州,2005/8/30,3
35085,26069,女,30.0,广州市,2011/6/11,0
35086,33554,男,38.0,-,2012/5/10,3
35087,60679,男,26.0,上海,2012/5/28,1
35088,21313,男,35.0,广州,2008/9/1,2
35089,33502,男,52.0,广州,2012/8/7,0
35090,6559,男,38.0,北京,2012/7/8,0
35091,18714,男,39.0,北京,2006/1/29,1
35092,31432,女,29.0,广州,2012/12/5,0
35093,22922,男,30.0,广州,2010/9/19,0
35094,6158,男,48.0,北京,2012/1/16,3
35095,47695,女,43.0,北京,2007/9/7,1
35096,25827,男,67.0,上海,2009/12/15,0
35097,39858,女,37.0,广州,2009/11/7,1
35098,41041,男,35.0,广州市,2011/3/1,0
35099,19556,男,47.0,上海,2010/4/24,0
35100,34544,男,56.0,盘锦,2009/9/23,1
35101,61374,女,23.0,北京,2013/1/26,0
35102,52980,男,41.0,沈阳,2012/3/20,0
35103,47004,男,45.0,Singapore,2013/2/7,1
35104,30282,女,37.0,厦门,2008/5/16,1
35105,25784,女,49.0,深圳市,2010/5/5,0
35106,15693,男,19.0,上海,2012/8/5,0
35107,60649,男,48.0,上海,2012/8/5,0
35108,60125,男,62.0,BARCELOHA,2011/12/3,0
35109,38002,男,48.0,HONGKONG,2004/11/28,2
35110,26561,女,34.0,沈阳市,2005/9/9,1
35111,33160,女,49.0,广州,2011/11/28,0
35112,18470,女,29.0,广州,2012/1/25,0
35113,29281,男,74.0,QUEZON,2005/8/23,3
35114,58022,男,33.0,上海,2009/11/14,0
35115,59787,男,52.0,长春,2011/9/14,0
35116,20523,男,35.0,南宁,2007/7/14,2
35117,9965,男,40.0,北京,2006/12/4,2
35118,9836,男,39.0,,2006/10/1,2
35119,25492,男,46.0,贵阳,2013/3/5,0
35120,43739,女,34.0,北京,2009/11/21,3
35121,38463,女,39.0,深圳,2007/6/24,2
35122,16158,男,31.0,广州,2012/11/19,0
35123,33042,男,48.0,无锡,2012/2/28,0
35124,3317,男,46.0,上海,2009/2/7,2
35125,40297,男,30.0,常熟,2009/12/1,0
35126,58473,女,41.0,北京,2009/12/21,0
35127,6820,男,30.0,上海,2012/12/28,0
35128,32551,男,44.0,深圳,2011/10/14,1
35129,52546,女,31.0,广州,2013/3/21,0
35130,28781,男,28.0,北京,2012/7/24,0
